ID,round,code_final,code_mid,who,container,batch_number,fridge,worm_species,worm_number,fungi_species,fungi_density_1,fungi_density_2,fungi_density_3,bacteria_species,bacteria_density_1,bacteria_density_2,premix,mineral_1_type,mineral_1_grainsize,mineral_1_ratio,mineral_2_type,mineral_2_grainsize,mineral_2_ratio,mineral_3_type,mineral_3_grainsize,mineral_3_ratio,mineral_check,organic_matter_type,addition_nitrogen_mmol_l,addition_phosphorus_mmol_l,enzyme1_species,enzyme1_density,enzyme2_species,enzyme2_density,enzyme3_species,enzyme3_density,enzyme_dosing_frequency,chelates_type,chelates_concentration_uM,water_flowrate_text,water_frequency,biochar,status,weight_mid_total_kg,EC_mid_uScm,pH_mid,temperature_mid_degC,weight_final_total_kg,EC_final_uScm,pH_final,temperature_final_degC,pco2_container_ppm,precipitation,alkalinity_forst_mid_umol_l,alkalinity_geomar_mid_umol_l,alkalinity_forst_final_umol_l,alkalinity_geomar_final_umol_l,DIC_mid_mg_l,DIC_final_mg_l,DOC_mid_mg_l,DOC_final_mg_l,ICP_Al_ug_l,ICP_Cd_ug_l,ICP_Cu_ug_l,ICP_Fe_ug_l,ICP_Li_ug_l,ICP_Mn_ug_l,ICP_Ni_ug_l,ICP_Sr_ug_l,ICP_Zn_ug_l,ICP_Ca_mg_l,ICP_K_mg_l,ICP_Mg_mg_l,ICP_Na_mg_l,ICP_P_mg_l,ICP_Si_mg_l,DSi_umol_l,analysis,LOI_C%,IC_mid_Li_umol_l,IC_mid_Na_umol_l,IC_mid_NH4_umol_l,IC_mid_K_umol_l,IC_mid_Ca_umol_l,IC_mid_Mg_umol_l,IC_mid_F_umol_l,IC_mid_Cl_umol_l,IC_mid_NO2_umol_l,IC_mid_Br_umol_l,IC_mid_NO3_umol_l,IC_mid_PO4_umol_l,IC_mid_SO4_umol_l,IC_final_Li_umol_l,IC_final_Na_umol_l,IC_final_NH4_umol_l,IC_final_K_umol_l,IC_final_Ca_umol_l,IC_final_Mg_umol_l,IC_final_F_umol_l,IC_final_Cl_umol_l,IC_final_NO2_umol_l,IC_final_Br_umol_l,IC_final_NO3_umol_l,IC_final_PO4_umol_l,IC_final_SO4_umol_l
334,2,2F-131,2M-131,Grant,10,131,8,No Worm,0,Knufia_petricola,,,,B._subtilis_C._metallidurans,,,,Basalt_Lavagestein,0 to 2,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,0.88,683,8.306,,1.61,444,8138,,,,22604.175,,3274.17,,,34.426,,71.496,55.5,0.043,11.8,224,4.42,5.39,2.89,198,40.2,49.9,5.68,17.9,,0.04,20.7,,Yes,0.011713497,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
335,2,2F-132,2M-132,Grant,10,132,8,No Worm,0,Knufia_petricola,,,,B._subtilis_C._metallidurans,,,,Basalt_Lavagestein,0 to 2,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Digestate,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,0.79,631,8.079,,1.49,410,8065,,,,10177.375,,2017.145,,,18.756,,16.529,14.9,0.037,3.99,10.1,6.23,0.23,4.72,128,43.7,21.1,6.67,17.9,,5.28,13.6,,Yes,0.016581701,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,758.572,NA,531.34,1201.847,314.002,NA,760.468,11.408,NA,NA,NA,547.614
336,2,2F-133,2M-133,Grant,10,133,8,No Worm,0,Knufia_petricola,,,,B._subtilis_C._metallidurans,,,,Basalt_Lavagestein,0 to 2,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,10% Biochar,Okay,0.85,1364,8.612,,1.55,799,8323,,,,7924.47,,7004.805,,,76.733,,44.599,3.1,0.029,5.56,37.8,2.78,2.5,1.23,237,57.8,154,7.93,17.9,,1.95,20.8,,Yes,0.078307114,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
337,2,2F-134,2M-134,Grant,10,134,8,No Worm,0,Knufia_petricola,,,,B._subtilis_C._metallidurans,,,,Basalt_Lavagestein,0 to 2,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Digestate,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,10% Biochar,Okay,1.11,896,9.87,,1.99,522,8195,,,,4934.415,,4187.64,,,34.015,,10.759,7.9,0.016,1.66,3.1,1.39,0.18,2.01,120,34.8,82.3,7.68,13.7,,6.78,12,,Yes,0.073218486,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
338,2,2F-135,2M-135,Grant,10,135,8,No Worm,0,No Fungi,,,,No Bacteria,,,,Steel_slag,3,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,No Organic Matter,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,1.22,6300,12.534,,1.79,4520,12424,,,,19789.915,,11089.405,,,-1.77,,30.113,52.3,-0.002,0.33,0,5.59,-0.03,-0.05,3619,325,6.1,0.01,17.1,,0.02,0.049,,Yes,1.583007592,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
339,2,2F-136,2M-136,Grant,10,136,8,No Worm,0,No Fungi,,,,No Bacteria,,,,Steel_slag,3,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,1.27,7780,12.588,,2.3,6630,12606,,,,20096.525,,25545.52,,,-1.536,,141.068,23.6,-0.002,5.35,0.1,3.83,0.44,0.04,3081,540,36.7,0,17.3,,0.05,0.06,,Yes,1.507507104,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,680.623,NA,873.623,17124.434,23.665,NA,268.11,NA,NA,50.459,NA,54.77
340,2,2F-137,2M-137,Grant,10,137,8,No Worm,0,No Fungi,,,,No Bacteria,,,,Steel_slag,3,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Digestate,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,1.25,6880,12.557,,2.13,5040,12542,,,,5316.095,,18089.695,,,-1.701,,110.521,49.2,0.001,6.05,0,3.42,-0.01,10.3,3303,372,20.3,-0.01,27.5,,0.04,0.141,,Yes,1.744450825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,1136.405,NA,498.02,12938.9,25.895,NA,274.211,NA,NA,37.428,NA,60.804
341,2,2F-138,2M-138,Grant,10,138,8,No Worm,0,Knufia_petricola,,,,B._subtilis_C._metallidurans,,,,Steel_slag,3,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,1.31,5570,12.39,,2.45,4980,12430,,,,12728.615,,22687.83,,,-1.742,,159.87,38.7,0.001,8.51,0,3.32,0.02,0.75,2807,401,40.4,0.01,23.4,,0.03,0.029,,Yes,1.748109358,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,938.915,NA,972.991,13127.503,20.17,NA,398.772,NA,NA,23.865,NA,49.243
342,2,2F-139,2M-139,Grant,10,139,8,No Worm,0,Knufia_petricola,,,,B._subtilis_C._metallidurans,,,,Steel_slag,3,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Digestate,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,1.6,6100,12.472,,2.93,5810,12554,,,,11943.265,,13026.265,,,0.367,,103.858,20.6,0.004,15.2,0,3.05,-0.01,5.48,2509,480,11.1,0,19.7,,0.04,0.023,,Yes,1.7608334,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
343,2,2F-140,2M-140,Grant,10,140,8,No Worm,0,Knufia_petricola,,,,B._subtilis_C._metallidurans,,,,Steel_slag,3,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,10% Biochar,Okay,0.76,1428,9.224,,1.89,6260,12417,,,,19972.82,,9725.61,,,-1.115,,125.017,25.9,0.007,7.12,0,0.36,0.04,0.26,1253,485,76.6,0.01,9.2,,0.03,0.016,,Yes,2.802349704,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
344,2,2F-141,2M-141,Grant,10,141,8,No Worm,0,Knufia_petricola,,,,B._subtilis_C._metallidurans,,,,Steel_slag,3,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Digestate,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,10% Biochar,Okay,1.1,5850,12.384,,1.99,3930,12628,,,,18831.92,,15677.405,,,-0.498,,127.665,30.9,0.01,20.9,0,0.5,0,7.29,2574,225,81,0,15.8,,0.03,0.011,,Yes,2.380647081,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,635.72,NA,2019.691,9583,24.404,NA,518.18,NA,NA,NA,NA,105.572
345,2,2F-142,2M-142,Grant,10,142,8,No Worm,0,No Fungi,,,,No Bacteria,,,,Diabase,-,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,No Organic Matter,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,1.27,464,8.188,,2.29,470,8940,,,,5256.79,,1959.9,,,21.306,,2.125,41.9,0.12,0.12,0.3,3.69,0.52,0.98,363,33.8,8.5,26.9,17.5,,0,3.14,,Yes,2.532179493,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,734.211,NA,208.808,874.636,1167.59,131.2,361.247,NA,NA,24.864,NA,1215.85
346,2,2F-143,2M-143,Grant,10,143,8,No Worm,0,No Fungi,,,,No Bacteria,,,,Diabase,-,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,1.03,985,8.685,,1.79,794,8533,,,,13261.745,,7286.49,,,70.349,,86.295,1.6,0.041,2.51,6.2,8.19,4.14,7.29,439,42,46.6,58.1,25.8,,0.01,14.8,,Yes,2.491503852,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
347,2,2F-144,2M-144,Grant,10,144,8,No Worm,0,No Fungi,,,,No Bacteria,,,,Diabase,-,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Digestate,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,1.22,900,8.489,,2.14,662,8510,,,,8538.76,,5494.505,,,63.062,,7.434,6.8,0.047,0.76,1.5,1.76,2.64,3.56,482,58.4,13,42.6,23.6,,0.21,10.2,,Yes,2.466448444,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
348,2,2F-145,2M-145,Grant,10,145,9,No Worm,0,Knufia_petricola,,,,B._subtilis_C._metallidurans,,,,Diabase,-,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,0.86,775,8.638,,1.4,628,8.541,,,,4869.89,,5164.03,,,59.537,,18.505,4.8,0.035,2.58,18.7,3.43,0.34,6.89,441,27.2,40.3,37.5,30,,0,12.8,,Yes,2.440736669,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
349,2,2F-146,2M-146,Grant,10,146,9,No Worm,0,Knufia_petricola,,,,B._subtilis_C._metallidurans,,,,Diabase,-,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Digestate,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,1.15,892,8.21,,2.17,662,8.395,,,,5672.7,,5470.395,,,62.826,,4.108,7,0.048,0.73,6.7,1.64,9.17,3.63,413,56.4,11.3,38.8,24.7,,0.72,10.8,,Yes,2.471878427,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
350,2,2F-147,2M-147,Grant,10,147,9,No Worm,0,Knufia_petricola,,,,B._subtilis_C._metallidurans,,,,Diabase,-,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,10% Biochar,Okay,1.05,1183,8.618,,1.86,787,8.389,,,,2379.78,,6603.405,,,76.049,,4.24,3.7,0.028,1.17,2,3.17,0.39,5.48,282,34.1,115,31.1,23.1,,0.01,12.5,,Yes,2.521801609,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
351,2,2F-148,2M-148,Grant,10,148,9,No Worm,0,Knufia_petricola,,,,B._subtilis_C._metallidurans,,,,Diabase,-,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Digestate,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,10% Biochar,Okay,1.09,1083,8.637,,2.01,717,8.697,,,,6805.08,,4782.005,,,54.686,,1.381,9.2,0.05,0.49,0.5,1.47,3.92,2.38,246,44,87.9,22.9,22.8,,0.27,7.87,,Yes,2.533382076,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
352,2,2F-149,2M-149,Tullia,5,149,9,Apporrectodea_caliginosa,4,No Fungi,,,,No Bacteria,,,,Basalt_Lavagestein,0.063,50,Basalt_Lavagestein,0 to 2,50,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,0.99,857,8.322,,1.8,642,8.155,,,,4024.455,,5940.07,,,67.533,,20.357,10.6,0.031,11,184,2.35,6.45,6.74,265,47.3,64.7,15.5,34.1,,0.08,19.4,,Yes,0.016840912,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
353,2,2F-150,2M-150,Tullia,5,150,9,Apporrectodea_caliginosa,4,No Fungi,,,,No Bacteria,,,,Basalt_Lavagestein,0.063,70,Basalt_Lavagestein,0 to 2,30,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,1.13,901,8.395,,2.04,662,7.999,,,,9150.53,,6231.36,,,71.939,,20.164,10.1,0.024,8.77,225,2.59,88.6,7.22,256,40,69.4,18.9,37.9,,0.01,19.1,,Yes,0.012519863,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
354,2,2F-151,2M-151,Tullia,5,151,9,Apporrectodea_caliginosa,4,No Fungi,,,,No Bacteria,,,,Basalt_Lavagestein,0.063,100,No Mineral,No Mineral,0,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,0.79,1828,8.474,,1.51,1040,8.514,,,,4379.635,,9353.39,,,100.552,,82.341,2.5,0.039,0.85,198,9.33,3.35,11.3,280,31.2,126,30.8,87.1,,0.02,30.8,,Yes,0.000802958,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,3898.761,NA,3277.516,900.399,1470.997,NA,1209.887,NA,NA,NA,NA,167.863
355,2,2F-152,2M-152,Grant,10,152,9,No Worm,0,No Fungi,,,,B._subtilis_C._metallidurans,,,,Basalt_Basaltgestein,1 to 3,40,Basalt_Lavagestein,0 to 2,30,Dunite,No.11 (0.063),30,OKAY,Digestate,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,1.18,797,8.392,,2.25,610,8.299,,,,9964.04,,5192.075,,,59.943,,0.354,0.1,0.025,1.51,0.8,0.94,0.07,9.61,143,25.4,22.4,47,25.6,,0.81,8.1,,Yes,0.053766985,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
356,2,2F-153,2M-153,Grant,10,153,9,No Worm,0,Knufia_petricola,,,,No Bacteria,,,,Basalt_Basaltgestein,1 to 3,40,Basalt_Lavagestein,0 to 2,30,Dunite,No.11 (0.063),30,OKAY,Digestate,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),5 times a day,No Biochar,Okay,1.27,761,8.499,,2.17,592,8.453,,,,4728.475,,5057.865,,,58.845,,0.63,0,0.02,3.65,0.8,1.04,0.21,11,160,26.6,21.8,46.6,21.8,,0.71,8.8,,Yes,0.052206497,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
357,2,2F-154,2M-154,Harun/Guillermo,10,154,9,No Worm,0,Knufia_petricola,,,,Bacillus_subtilis_168,,,,Dunite,AFS 80 (0.125),30,Steel_slag,3,70,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Twice a day,No Biochar,Okay,1.29,7660,12.445,,2.32,7800,12.5,,,,1203.89,,27588.095,,,-0.277,,153.954,24,0.005,7.41,0.1,1.88,0.28,2.67,2156,695,42.5,0.01,20.6,,0.05,0.05,,Yes,1.452474612,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,813.45,NA,1017.502,20943.261,34.17,NA,413.595,NA,NA,29.297,NA,79.695
358,2,2F-155,2M-155,Harun/Guillermo,10,155,9,No Worm,0,Knufia_petricola,,,,No Bacteria,,,,Dunite,AFS 80 (0.125),30,Steel_slag,3,70,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Twice a day,No Biochar,Okay,1.1,7350,12.413,,1.87,7030,12.473,,,,4939.45,,35494.375,,,-0.78,,172.722,24.4,0.006,9.7,0,2.22,0.15,4.5,2353,612,50.2,0.02,22.1,,0.05,0.038,,Yes,1.121495741,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,888.071,NA,1223.817,19101.373,13.801,NA,350.831,NA,NA,33.145,NA,98.412
359,2,2F-156,2M-156,Harun/Guillermo,10,156,9,No Worm,0,Knufia_petricola,,,,No Bacteria,,,,Dunite,AFS 80 (0.125),30,Steel_slag,3,70,No Mineral,No Mineral,0,OKAY,Straw,,,Carbonic_Anhydrase,782,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Twice a day,No Biochar,Okay,1.14,7280,12.434,,1.42,4310,12.247,,,,11247.59,,19235.05,,,-0.332,,217.408,34.8,0.01,14.5,0.1,5.05,0.02,7.61,2920,339,68.8,0,21,,0.04,0.011,,Yes,1.066581625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,867.656,NA,1687.316,11808.851,NA,NA,318.965,NA,NA,40.028,NA,76.39
360,2,2F-157,2M-157,Harun/Guillermo,10,157,9,No Worm,0,Knufia_petricola,,,,No Bacteria,,,,Dunite,AFS 80 (0.125),30,Steel_slag,3,70,No Mineral,No Mineral,0,OKAY,Straw,,,Urease,71,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Twice a day,No Biochar,Okay,1.14,6800,12.404,,1.96,4370,12.266,,,,4639.805,,5389.84,,,-1.536,,142.802,37.5,0.005,12.5,0,2.78,0,5.78,1961,344,40.8,0.01,20.8,,0.03,0.009,,Yes,1.408543485,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,830.901,NA,983.413,NA,14.568,NA,301.49,NA,NA,25.959,NA,72.03
361,2,2F-158,2M-158,Harun/Guillermo,10,158,9,No Worm,0,No Fungi,,,,Bacillus_subtilis_168,,,,Dunite,AFS 80 (0.125),30,Steel_slag,3,70,No Mineral,No Mineral,0,OKAY,Straw,,,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Twice a day,No Biochar,Okay,1.22,8110,12.478,,2.18,7540,12.532,,,,5793.35,,15950.62,,,-0.407,,157.726,22.9,0.006,8.49,0.1,1.81,0.16,5.19,2212,655,41.7,0,18.5,,0.04,0.05,,Yes,1.123058456,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,727.036,NA,1009.015,20928.619,NA,NA,418.003,NA,NA,31.129,NA,69.871
362,2,2F-159,2M-159,Harun/Guillermo,10,159,9,No Worm,0,No Fungi,,,,Bacillus_subtilis_168,,,,Dunite,AFS 80 (0.125),30,Steel_slag,3,70,No Mineral,No Mineral,0,OKAY,Straw,,,Carbonic_Anhydrase,782,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Enzyme,No Chelates,No Chelates,Flowrate 1 (50 mL/day),Twice a day,No Biochar,Okay,1.19,7100,12.34,,2.01,6750,12.464,,,,7189.315,,34604.44,,,-0.778,,169.77,22.8,0.009,9.53,0.1,1.97,0.19,6.59,2416,633,45.4,0,19.9,,0.05,0.035,,Yes,1.042714852,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,782.378,NA,1114.983,18600.803,24.837,NA,443.124,NA,NA,32.758,NA,76.966
